"Name,""State"",""Notes"",""User"",""Tags"",""Created"",""Runtime"",""Sweep"",""run"",""architecture"",""batch_size"",""budget"",""dataset"",""epochs"",""fanout"",""hidden"",""layer"",""mode"",""num_parts"",""num_threads"",""test-acc"",""sampler"",""fastladies"",""accuracy"",""dataloading time"",""end-to-end time"",""inference time"",""loss"",""overall training time"",""process cpu times"",""sampling time"",""system cpu stats"",""system cpu times"",""time per epoch"",""used memory"",""used memory full"",""f1"",""modelpath"",""test-f1"""
"gcn-ogbn-arxiv-fastgcn-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000,""finished"",""-"","""","""",""2024-01-09T19:13:40.000Z"",""156"","""",""3"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10"",""32"",""0.4683249890804291"",""fastgcn"",""[9000]"",""0.12037316709756853"",""0.20348416827619076"",""150.64175925962627"",""2.751569984480738"",""2.916774149691121"",""146.97893384099007"",""[2380.25,12.7,0,0.04,0]"",""0.1314632073044777"",""[5190368310,29737007991,29735925238,0]"",""[89435737.14,2343.23,11444697.96,379973246.61,3535.65,0,4775.22,601796.1,0,0]"",""7.3485700286924835"",""790.98046875"",""[829403136,7976726528,202014720,2838528,0,3357204480,0,813228032,817064960,0]"",""0.12037316709756853"",""2024-01-09-20-13-41-gcn-ogbn-arxiv-fastgcn-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000.pkl"",""0.4683249890804291"""
"gcn-ogbn-arxiv-ladies-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000,""finished"",""-"","""","""",""2024-01-09T19:01:51.000Z"",""134"","""",""3"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10"",""32"",""0.535789966583252"",""ladies"",""[9000]"",""0.5497499704360962"",""0.2524582576006651"",""128.44405131042004"",""2.1009890288114548"",""1.6535161278221044"",""125.20160909555852"",""[2095.37,12.39,0,0.04,0]"",""0.1733380574733019"",""[5187421277,29732720730,29731862680,0]"",""[89424838.23,2343.23,11444623.25,379960916.48,3535.28,0,4775,601705.33,0,0]"",""6.25969824641943"",""827.59765625"",""[867799040,8015552512,201936896,2838528,0,3395854336,0,851779584,855582720,0]"",""0.5497499704360962"",""2024-01-09-20-01-51-gcn-ogbn-arxiv-ladies-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000.pkl"",""0.535789966583252"""
"gcn-ogbn-arxiv-cluster-cpu-32-20-2-256-10000-1024-[10, 10]-None-1000,""finished"",""-"","""","""",""2024-01-09T18:57:44.000Z"",""42"","""",""3"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10000"",""32"",""0.518136739730835"",""cluster"","""",""0.4975759387016296"",""0.3317309860140085"",""37.21689767949283"",""1.961145471781492"",""2.013444352149963"",""28.522022327408195"",""[708.34,18.45,0,0.04,0]"",""5.72586783207953"",""[5186343183,29730769024,29730104407,0]"",""[89419842.53,2343.23,11444423.08,379955350.05,3535.12,0,4774.84,601674.42,0,0]"",""1.425661296211183"",""918.24609375"",""[962850816,8086507520,201601024,2838528,0,3497062400,0,947732480,951394304,0]"",""0.4975759387016296"",""2024-01-09-19-57-45-gcn-ogbn-arxiv-cluster-cpu-32-20-2-256-10000-1024-[10, 10]-None-1000.pkl"",""0.518136739730835"""
"gcn-ogbn-arxiv-saint-cpu-32-20-2-256-10-1024-[10, 10]-None-18000,""finished"",""-"","""","""",""2024-01-09T18:32:10.000Z"",""183"","""",""3"",""gcn"",""1024"",""18000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10"",""32"",""0.5430529117584229"",""saint"","""",""0.6158058047294617"",""0.20243814401328564"",""178.47112357243896"",""2.613198187202215"",""1.3791262473952903"",""175.13459633104503"",""[4550.7,42.89,0,0.04,0]"",""0.001625552773475647"",""[5181225817,29719500706,29720172416,0]"",""[89388426.32,2343.23,11443178.11,379943614.23,3534.73,0,4774.31,601509.09,0,0]"",""8.756376192253082"",""1061.33984375"",""[1112895488,8228700160,200888320,2838528,0,3652808704,0,1096814592,1100601344,0]"",""0.6158058047294617"",""2024-01-09-19-32-11-gcn-ogbn-arxiv-saint-cpu-32-20-2-256-10-1024-[10, 10]-None-18000.pkl"",""0.5430529117584229"""
"gcn-ogbn-arxiv-shadow-cpu-32-20-2-256-10-1024-[10]-None-1000,""finished"",""-"","""","""",""2024-01-09T18:11:10.000Z"",""145"","""",""3"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10]"",""256"",""2"",""cpu"",""10"",""32"",""0.535831093788147"",""shadow"","""",""0.621472179889679"",""0.2185947634279728"",""140.53133453801274"",""2.4901780914515257"",""1.4615786785490057"",""137.29300441034138"",""[3758.15,47.18,0,0.04,0]"",""0.0017454959452152252"",""[5176597267,29708982313,29710485518,0]"",""[89356565.17,2343.23,11442740.67,379934526,3534.43,0,4773.92,601337.87,0,0]"",""6.864254076685756"",""923.375"",""[968228864,8093650944,201064448,2838528,0,3504070656,0,953024512,956490752,0]"",""0.621472179889679"",""2024-01-09-19-11-10-gcn-ogbn-arxiv-shadow-cpu-32-20-2-256-10-1024-[10]-None-1000.pkl"",""0.535831093788147"""
"gcn-ogbn-arxiv-labor-cpu-32-20-2-256-10-1024-[10]-None-1000,""finished"",""-"","""","""",""2024-01-09T18:02:34.000Z"",""76"","""",""3"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10]"",""256"",""2"",""cpu"",""10"",""32"",""0.5341851115226746"",""labor"","""",""0.6022014021873474"",""0.2268154304474592"",""71.5760115403682"",""2.8784992042928934"",""1.3742780082681203"",""67.95553035847843"",""[1771.37,29.06,0,0.04,0]"",""0.002171330153942108"",""[5174372937,29704431055,29706475862,0]"",""[89343382.23,2343.23,11442569.32,379929246.34,3534.23,0,4773.69,601253.24,0,0]"",""3.3974191511049865"",""779.828125"",""[817709056,7962730496,200609792,2838528,0,3353567232,0,802168832,805623808,0]"",""0.6022014021873474"",""2024-01-09-19-02-35-gcn-ogbn-arxiv-labor-cpu-32-20-2-256-10-1024-[10]-None-1000.pkl"",""0.5341851115226746"""
"gcn-ogbn-arxiv-neighbor-cpu-32-20-2-256-10-1024-[10]-None-1000,""finished"",""-"","""","""",""2024-01-09T17:54:33.000Z"",""71"","""",""3"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10]"",""256"",""2"",""cpu"",""10"",""32"",""0.5334238409996033"",""neighbor"","""",""0.6022685170173645"",""0.18678129650652409"",""67.52758762799203"",""2.2087992522865534"",""1.3711547141664484"",""64.60214008204639"",""[1986.09,12.29,0,0.03,0]"",""0.0017174743115901947"",""[5171969874,29700159257,29702991986,0]"",""[89331652.39,2343.23,11442375.62,379925730.23,3534.1,0,4773.38,601193.4,0,0]"",""3.229376224428415"",""826.16015625"",""[866291712,8010354688,200077312,2838528,0,3402149888,0,850206720,853699584,0]"",""0.6022685170173645"",""2024-01-09-18-54-34-gcn-ogbn-arxiv-neighbor-cpu-32-20-2-256-10-1024-[10]-None-1000.pkl"",""0.5334238409996033"""
"gcn-ogbn-arxiv-fastgcn-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000,""finished"",""-"","""","""",""2024-01-09T17:36:14.000Z"",""153"","""",""2"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10"",""32"",""0.4498693645000458"",""fastgcn"",""[9000]"",""0.11829256266355516"",""0.23048524372279644"",""147.92952213808894"",""2.750053659081459"",""2.915823711438126"",""144.27105118893087"",""[2313.73,16.72,0,0.04,0]"",""0.1509491819888353"",""[5165153224,29681871924,29692489233,0]"",""[89316005.18,2343.23,11442070.37,379909237.98,3533.63,0,4761.26,601065.85,0,0]"",""7.213166365493089"",""781.890625"",""[819871744,7967244288,201502720,2838528,0,3347668992,0,803233792,806719488,0]"",""0.11829256266355516"",""2024-01-09-18-36-15-gcn-ogbn-arxiv-fastgcn-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000.pkl"",""0.4498693645000458"""
"gcn-ogbn-arxiv-ladies-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000,""finished"",""-"","""","""",""2024-01-09T17:24:27.000Z"",""133"","""",""2"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10"",""32"",""0.5353784561157227"",""ladies"",""[9000]"",""0.5493472814559937"",""0.2197697106748819"",""129.68558966368437"",""2.4784977473318577"",""1.6634478502059251"",""126.28228772617877"",""[2132.17,11.31,0,0.04,0]"",""0.17630508914589882"",""[5162271529,29677603133,29688480412,0]"",""[89305190.54,2343.23,11441976.73,379897086.37,3533.13,0,4760.84,600974.13,0,0]"",""6.313724839314818"",""816.97265625"",""[856657920,8004427776,201920512,2838528,0,3384729600,0,840663040,844168192,0]"",""0.5493472814559937"",""2024-01-09-18-24-28-gcn-ogbn-arxiv-ladies-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000.pkl"",""0.5353784561157227"""
"gcn-ogbn-arxiv-cluster-cpu-32-20-2-256-10000-1024-[10, 10]-None-1000,""finished"",""-"","""","""",""2024-01-09T17:20:15.000Z"",""41"","""",""2"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10000"",""32"",""0.5165524482727051"",""cluster"","""",""0.4965720474720001"",""0.20059724524617195"",""37.401319075375795"",""2.19362379796803"",""2.022428262233734"",""28.69506673514843"",""[731.99,15.53,0,0.05,0]"",""5.623551124706864"",""[5161115174,29675568568,29686661023,0]"",""[89300100.77,2343.23,11441748.22,379891399.77,3532.95,0,4760.61,600940.55,0,0]"",""1.4343479043804108"",""1004.2109375"",""[1052991488,8164761600,202088448,2838528,0,3590975488,0,1036369920,1039879168,0]"",""0.4965720474720001"",""2024-01-09-18-20-15-gcn-ogbn-arxiv-cluster-cpu-32-20-2-256-10000-1024-[10, 10]-None-1000.pkl"",""0.5165524482727051"""
"gcn-ogbn-arxiv-saint-cpu-32-20-2-256-10-1024-[10, 10]-None-18000,""finished"",""-"","""","""",""2024-01-09T16:54:29.000Z"",""179"","""",""2"",""gcn"",""1024"",""18000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10"",""32"",""0.5373536348342896"",""saint"","""",""0.6177687644958496"",""0.24711096100509167"",""174.1938458364457"",""2.188953422009945"",""1.3788928275697687"",""171.2063760124147"",""[4452.28,42.66,0.01,0.03,0]"",""0.001647353172302246"",""[5155621983,29663953695,29676415858,0]"",""[89268529.62,2343.23,11440341.82,379879456.69,3532.67,0,4760.01,600766.2,0,0]"",""8.559945315495133"",""1018.89453125"",""[1068388352,8188895232,201015296,2838528,0,3606011904,0,1052938240,1056379904,0]"",""0.6177687644958496"",""2024-01-09-17-54-29-gcn-ogbn-arxiv-saint-cpu-32-20-2-256-10-1024-[10, 10]-None-18000.pkl"",""0.5373536348342896"""
"gcn-ogbn-arxiv-shadow-cpu-32-20-2-256-10-1024-[10]-None-1000,""finished"",""-"","""","""",""2024-01-09T16:33:29.000Z"",""159"","""",""2"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10]"",""256"",""2"",""cpu"",""10"",""32"",""0.5265312790870667"",""shadow"","""",""0.6212563514709473"",""0.1871639396995306"",""154.29298963584006"",""2.513287339359522"",""1.4624885628732402"",""151.06538466736674"",""[4116.19,46.55,0,0.04,0]"",""0.001634344458580017"",""[5150949347,29653518746,29666712577,0]"",""[89236963.88,2343.23,11439965.04,379870561.25,3532.39,0,4759.23,600612.71,0,0]"",""7.5528856560587885"",""908.40625"",""[952532992,8077574144,200105984,2838528,0,3488862208,0,936812544,940288000,0]"",""0.6212563514709473"",""2024-01-09-17-33-29-gcn-ogbn-arxiv-shadow-cpu-32-20-2-256-10-1024-[10]-None-1000.pkl"",""0.5265312790870667"""
"gcn-ogbn-arxiv-labor-cpu-32-20-2-256-10-1024-[10]-None-1000,""finished"",""-"","""","""",""2024-01-09T16:25:02.000Z"",""74"","""",""2"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10]"",""256"",""2"",""cpu"",""10"",""32"",""0.5251527428627014"",""labor"","""",""0.5974025726318359"",""0.3098218832165003"",""71.64854222908616"",""2.2309925761073828"",""1.3781693021902877"",""68.56872572749853"",""[1770.14,28.89,0,0.04,0]"",""0.003436753526329994"",""[5148691161,29648989615,29662693947,0]"",""[89223745.47,2343.23,11439781.51,379865168.66,3532.18,0,4758.88,600531.5,0,0]"",""3.4280549715273083"",""807.9140625"",""[847159296,7991001088,200970240,2838528,0,3381362688,0,830439424,833805312,0]"",""0.5974025726318359"",""2024-01-09-17-25-02-gcn-ogbn-arxiv-labor-cpu-32-20-2-256-10-1024-[10]-None-1000.pkl"",""0.5251527428627014"""
"gcn-ogbn-arxiv-neighbor-cpu-32-20-2-256-10-1024-[10]-None-1000,""finished"",""-"","""","""",""2024-01-09T16:16:50.000Z"",""74"","""",""2"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10]"",""256"",""2"",""cpu"",""10"",""32"",""0.5310165882110596"",""neighbor"","""",""0.6003557443618774"",""0.2506344672292471"",""68.94663885608315"",""2.3926965687423944"",""1.3679450710168046"",""65.22254252433777"",""[1984.56,30.54,0,0.04,0]"",""0.001761334016919136"",""[5146331652,29644672579,29659107666,0]"",""[89211837.87,2343.23,11439565.52,379861538.59,3532,0,4758.58,600473.18,0,0]"",""3.260756987053901"",""773.75390625"",""[811339776,7953096704,199974912,2838528,0,3347124224,0,795971584,799325184,0]"",""0.6003557443618774"",""2024-01-09-17-16-51-gcn-ogbn-arxiv-neighbor-cpu-32-20-2-256-10-1024-[10]-None-1000.pkl"",""0.5310165882110596"""
"gcn-ogbn-arxiv-fastgcn-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000,""finished"",""-"","""","""",""2024-01-09T15:58:19.000Z"",""156"","""",""1"",""gcn"",""1024"",""1000"",""ogbn-arxiv"",""20"",""[10,10]"",""256"",""2"",""cpu"",""10"",""32"",""0.4636339247226715"",""fastgcn"",""[9000]"",""0.11909795552492142"",""0.1980824563652277"",""150.47771705314517"",""3.08947828784585"",""2.9154224877946833"",""146.53251033835113"",""[2365.17,15.57,0,0.04,0]"",""0.13291640020906925"",""[5139239812,29626223884,29648459753,0]"",""[89195940.12,2343.23,11439244.05,379844955.55,3531.43,0,4746.18,600337.46,0,0]"",""7.326170717179775"",""791.52734375"",""[829976576,7975501824,201687040,2838528,0,3367550976,0,814637056,818002944,0]"",""0.11909795552492142"",""2024-01-09-16-58-19-gcn-ogbn-arxiv-fastgcn-cpu-32-20-2-256-10-1024-[10, 10]-[9000]-1000.pkl"",""0.4636339247226715"""
